timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685926063443,304,https://blazedemo.com/confirmation.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-34,,true,,176,769,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063443,295,https://blazedemo.com/confirmation.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-34,,true,,176,771,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1685926063443,304,https://blazedemo.com/confirmation.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-34,,true,,177,771,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1685926063443,296,https://blazedemo.com/confirmation.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-34,,true,,175,771,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1685926063063,750,https://blazedemo.com/confirmation.php,200,OK,Fight Test Scenario Load Testing_3 1-4,text,true,,6745,6263,80,80,https://blazedemo.com/confirmation.php,417,0,0
1685926063063,419,https://blazedemo.com/confirmation.php-0,200,OK,Fight Test Scenario Load Testing_3 1-4,text,true,,5780,1170,80,80,https://blazedemo.com/confirmation.php,417,0,0
1685926063492,46,https://blazedemo.com/confirmation.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-4,,true,,261,1003,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1685926063492,321,https://blazedemo.com/confirmation.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-4,,true,,176,1021,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063492,321,https://blazedemo.com/confirmation.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-4,,true,,176,1023,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1685926063493,301,https://blazedemo.com/confirmation.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-4,,true,,177,1023,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1685926063493,298,https://blazedemo.com/confirmation.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-4,,true,,175,1023,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1685926063083,779,https://blazedemo.com/purchase.php,200,OK,Fight Test Scenario Load Testing_3 1-55,text,true,,7680,6111,80,80,https://blazedemo.com/purchase.php,457,0,0
1685926063083,473,https://blazedemo.com/purchase.php-0,200,OK,Fight Test Scenario Load Testing_3 1-55,text,true,,6715,1018,80,80,https://blazedemo.com/purchase.php,457,0,0
1685926063557,63,https://blazedemo.com/purchase.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-55,,true,,261,1003,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1685926063556,305,https://blazedemo.com/purchase.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-55,,true,,176,1021,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063556,302,https://blazedemo.com/purchase.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-55,,true,,176,1023,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1685926063556,306,https://blazedemo.com/purchase.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-55,,true,,177,1023,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1685926063557,301,https://blazedemo.com/purchase.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-55,,true,,175,1023,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1685926063169,708,https://blazedemo.com/confirmation.php,200,OK,Fight Test Scenario Load Testing_3 1-16,text,true,,6745,4751,80,80,https://blazedemo.com/confirmation.php,390,0,0
1685926063169,408,https://blazedemo.com/confirmation.php-0,200,OK,Fight Test Scenario Load Testing_3 1-16,text,true,,5780,918,80,80,https://blazedemo.com/confirmation.php,390,0,0
1685926063578,49,https://blazedemo.com/confirmation.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-16,,true,,261,751,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1685926063578,295,https://blazedemo.com/confirmation.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-16,,true,,176,769,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063578,297,https://blazedemo.com/confirmation.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-16,,true,,176,771,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1685926063578,293,https://blazedemo.com/confirmation.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-16,,true,,177,771,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1685926063578,299,https://blazedemo.com/confirmation.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-16,,true,,175,771,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1685926063287,701,https://blazedemo.com/purchase.php,200,OK,Fight Test Scenario Load Testing_3 1-68,text,true,,7680,4599,80,80,https://blazedemo.com/purchase.php,385,0,0
1685926063287,394,https://blazedemo.com/purchase.php-0,200,OK,Fight Test Scenario Load Testing_3 1-68,text,true,,6715,766,80,80,https://blazedemo.com/purchase.php,385,0,0
1685926063681,54,https://blazedemo.com/purchase.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-68,,true,,261,751,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1685926063681,301,https://blazedemo.com/purchase.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-68,,true,,176,769,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063681,300,https://blazedemo.com/purchase.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-68,,true,,176,771,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
